,train_mean,train_eiso,train_riso,train_vert,valid_mean,valid_eiso,valid_riso,valid_vert,
715,1.2173219028,2.7199061748,0.8952662757,0.036793258,1.0839859506,2.2440692812,0.9526443938,0.0552441768,
716,1.2125620547,2.7088835925,0.8921015242,0.0367010474,1.0781704516,2.2309494702,0.948372841,0.0551890436,
717,1.2101413827,2.7047866397,0.8890097122,0.0366277962,1.0752219175,2.2260210273,0.9444845168,0.0551602084,
718,1.2098334131,2.7051098812,0.8877857456,0.0366046127,1.0751619697,2.2267290233,0.9435705577,0.0551863281,
719,1.2087114952,2.6999343693,0.8896043634,0.036595753,1.0744460674,2.2207205631,0.9473793542,0.0552382848,
720,1.2102854207,2.7047205542,0.8896112993,0.0365244088,1.0768557014,2.2270072092,0.9483529468,0.0552069482,
721,1.2096582043,2.7003783594,0.8921209191,0.0364753345,1.0768119208,2.2216784907,0.9535570011,0.0552002708,
722,1.2076546644,2.6927089031,0.8937739393,0.0364811507,1.0748031152,2.2119855973,0.9571615358,0.0552622126,
723,1.2092014811,2.6963635233,0.8947613834,0.0364795366,1.0773815997,2.217080881,0.9597535352,0.0553103829,
724,1.2067072054,2.694704009,0.8889992634,0.0364183439,1.0740850306,2.2150247359,0.9519415452,0.0552888105,
725,1.2045629292,2.689266657,0.8880557437,0.036366387,1.0716137118,2.207895511,0.9516669319,0.0552786926,
726,1.2034147123,2.6891248611,0.8848224502,0.0362968257,1.0703501817,2.2080229816,0.9477780239,0.0552495396,
727,1.2040949574,2.6937364411,0.8822799136,0.0362685176,1.0715657959,2.2146495957,0.9447717322,0.0552760599,
728,1.2052923354,2.6964746961,0.8831925013,0.0362098088,1.0736688964,2.2184298314,0.9473165758,0.055260282,
729,1.2115535421,2.7152240486,0.8832124763,0.0362241015,1.0820649674,2.2423149331,0.9485401345,0.0553398345,
730,1.2121842418,2.7160570526,0.8842790068,0.0362166659,1.0834236647,2.2435440351,0.951345561,0.0553813979,
731,1.2116498515,2.7142357246,0.8845548058,0.0361590242,1.0832211022,2.2415298032,0.9527590796,0.0553744238,
732,1.2079429022,2.7049519103,0.8827782346,0.0360985616,1.0788726336,2.2304241928,0.9508406666,0.0553530415,
733,1.2033775549,2.6913761459,0.8826801015,0.0360764174,1.0733535255,2.2129541619,0.951738957,0.0553674578,
734,1.2036062509,2.6904362644,0.8842975528,0.0360849355,1.0741571719,2.2117690096,0.9552874352,0.0554150709,
735,1.2015144893,2.6873098945,0.8811954793,0.036038094,1.0716059671,2.2079088125,0.9515016023,0.0554074866,
736,1.2005205785,2.6844799729,0.8811499102,0.0359318525,1.0706343367,2.2040862543,0.9524816295,0.0553351262,
737,1.2005209493,2.6840992642,0.8815800125,0.0358835713,1.0710467212,2.2035634345,0.9542394522,0.0553372768,
738,1.2010161529,2.6850407848,0.8821591746,0.0358484992,1.0722026805,2.2050148104,0.9562470647,0.0553461665,
739,1.2008613305,2.6890610511,0.8777437339,0.0357792064,1.0720928609,2.2106533579,0.9503095898,0.055315635,
740,1.2011567469,2.6907770309,0.8769173017,0.0357759081,1.0728929454,2.2133614656,0.9499438216,0.055373549,
741,1.2000417074,2.6862522082,0.8780925481,0.0357803659,1.0719919302,2.2077013484,0.9528366577,0.0554377844,
742,1.2009808138,2.6852952306,0.8818986293,0.0357485817,1.0739271422,2.206462848,0.9598661783,0.0554524002,
743,1.2026404397,2.6914355278,0.880802219,0.0356835722,1.0765071307,2.2147883826,0.9593019991,0.0554310103,
744,1.2008546558,2.6887974154,0.878162292,0.0356042599,1.0743424464,2.2113794917,0.956265162,0.0553826857,
745,1.1977805973,2.6821071666,0.8756821703,0.035552455,1.0703881949,2.2025348876,0.9532615492,0.055368148,
746,1.2021576695,2.6935258915,0.8773596492,0.0355874678,1.0769247504,2.2180533756,0.9572452707,0.0554756051,
747,1.1977881184,2.6779569585,0.8798621823,0.0355452145,1.0716790518,2.197353866,0.9622086789,0.0554746104,
748,1.194273152,2.6703044189,0.8770458675,0.0354691696,1.0669486133,2.1865843665,0.9588357889,0.0554256844,
749,1.1968756877,2.6788654706,0.8762962688,0.0354653236,1.0711696176,2.199321404,0.9587166856,0.0554707633,
