,train_losses,valid_losses
210,"({'mean_absolute_error': 1.323837050212854}, {'mean_absolute_error': [2.7190961949301125, 1.1983816909610128, 0.054033264747436735]})","({'mean_absolute_error': 1.5604820405755182}, {'mean_absolute_error': [3.349678847173324, 1.2668025502746942, 0.0649647242785365]})"
211,"({'mean_absolute_error': 1.2762477779874635}, {'mean_absolute_error': [2.582901761082399, 1.191638679013864, 0.05420289386612748]})","({'mean_absolute_error': 1.5402220041880146}, {'mean_absolute_error': [3.284566456928883, 1.2727634685790334, 0.06333608705612709]})"
212,"({'mean_absolute_error': 1.3082511980410938}, {'mean_absolute_error': [2.667790226421665, 1.1991346930694402, 0.057828674632176155]})","({'mean_absolute_error': 1.5716091317982928}, {'mean_absolute_error': [3.389563349481146, 1.2570610744886321, 0.06820297142509961]})"
213,"({'mean_absolute_error': 1.2648356502840874}, {'mean_absolute_error': [2.53847788047876, 1.2020663887562453, 0.05396268161725668]})","({'mean_absolute_error': 1.529503863041269}, {'mean_absolute_error': [3.276661657971755, 1.248004944067071, 0.06384498708498156]})"
214,"({'mean_absolute_error': 1.2972207572388081}, {'mean_absolute_error': [2.6462970390727167, 1.1915608649353713, 0.05380436770833669]})","({'mean_absolute_error': 1.556621545845837}, {'mean_absolute_error': [3.3473354277168927, 1.2579005966067447, 0.0646286132138737]})"
215,"({'mean_absolute_error': 1.318948088070858}, {'mean_absolute_error': [2.7144555147712777, 1.1888126243192765, 0.053576125122020084]})","({'mean_absolute_error': 1.5675769208029824}, {'mean_absolute_error': [3.3888286525311084, 1.248928309377594, 0.06497380050024518]})"
216,"({'mean_absolute_error': 1.3118197460303136}, {'mean_absolute_error': [2.6814385816718143, 1.2000194702629132, 0.05400118615621345]})","({'mean_absolute_error': 1.548253835570511}, {'mean_absolute_error': [3.3455726376642243, 1.2339502076143867, 0.06523866143292244]})"
217,"({'mean_absolute_error': 1.3096769043453524}, {'mean_absolute_error': [2.691899513091903, 1.1831792512205375, 0.053951948723617055]})","({'mean_absolute_error': 1.5597116221567646}, {'mean_absolute_error': [3.3446419345783056, 1.2702616317087354, 0.06423130018325324]})"
218,"({'mean_absolute_error': 1.312673872890944}, {'mean_absolute_error': [2.6793857022618583, 1.2048490923115125, 0.05378682409946105]})","({'mean_absolute_error': 1.5291362855778596}, {'mean_absolute_error': [3.2879900127752135, 1.233807181413392, 0.0656116625449735]})"
219,"({'mean_absolute_error': 1.2946896777108126}, {'mean_absolute_error': [2.642420988192311, 1.1884958186419405, 0.05315222629818632]})","({'mean_absolute_error': 1.5293259976525497}, {'mean_absolute_error': [3.2708142103080133, 1.2515782012712062, 0.0655855813784293]})"
220,"({'mean_absolute_error': 1.3118587176476304}, {'mean_absolute_error': [2.700353453835701, 1.1809620903411837, 0.05426060876600644]})","({'mean_absolute_error': 1.5670765179822999}, {'mean_absolute_error': [3.3390244704674443, 1.297131344026948, 0.0650737394525071]})"
221,"({'mean_absolute_error': 1.2767873243609933}, {'mean_absolute_error': [2.548532131893187, 1.2272210420067124, 0.05460879918308063]})","({'mean_absolute_error': 1.5069585169908404}, {'mean_absolute_error': [3.235969197083656, 1.2180065360525456, 0.06689981783631971]})"
222,"({'mean_absolute_error': 1.3089483721532427}, {'mean_absolute_error': [2.650282841038585, 1.2192292654426042, 0.057333009978538824]})","({'mean_absolute_error': 1.535088215396593}, {'mean_absolute_error': [3.3115353827205682, 1.2247509356836912, 0.06897832778551909]})"
223,"({'mean_absolute_error': 1.305728993513375}, {'mean_absolute_error': [2.6744241383526317, 1.1888057339923037, 0.0539571081951891]})","({'mean_absolute_error': 1.5690524071755956}, {'mean_absolute_error': [3.3367665810543783, 1.3090204665853338, 0.061370173887074594]})"
224,"({'mean_absolute_error': 1.2896817409050219}, {'mean_absolute_error': [2.613316078156076, 1.199172502499264, 0.05655664205972591]})","({'mean_absolute_error': 1.5408283389552644}, {'mean_absolute_error': [3.284357495579049, 1.2708995688860374, 0.06722795240070685]})"
225,"({'mean_absolute_error': 1.341991694151173}, {'mean_absolute_error': [2.7844047062420056, 1.188060186406016, 0.05351018980549723]})","({'mean_absolute_error': 1.5816839443163577}, {'mean_absolute_error': [3.419849012401894, 1.2622253790527802, 0.06297744149439936]})"
226,"({'mean_absolute_error': 1.3336207695966673}, {'mean_absolute_error': [2.7648099276796234, 1.1830184127991605, 0.05303396831121782]})","({'mean_absolute_error': 1.5851679830477747}, {'mean_absolute_error': [3.4108630879094597, 1.2810373857111046, 0.06360347552275909]})"
227,"({'mean_absolute_error': 1.2667072233042795}, {'mean_absolute_error': [2.5672543244761097, 1.1800781599175323, 0.05278918551919658]})","({'mean_absolute_error': 1.5280716308496987}, {'mean_absolute_error': [3.2546403603368934, 1.2641925344954281, 0.0653819977167745]})"
228,"({'mean_absolute_error': 1.2828557315136166}, {'mean_absolute_error': [2.589108773468139, 1.2046452620738572, 0.054813158998853806]})","({'mean_absolute_error': 1.5299871140084649}, {'mean_absolute_error': [3.284265358826653, 1.2379298395798526, 0.06776614361888872]})"
229,"({'mean_absolute_error': 1.2957831780934856}, {'mean_absolute_error': [2.6400277842338404, 1.1937763300498228, 0.053545419996793395]})","({'mean_absolute_error': 1.5536663720827448}, {'mean_absolute_error': [3.3377533082984137, 1.2587960584415263, 0.06444974950829459]})"
230,"({'mean_absolute_error': 1.3224839847801848}, {'mean_absolute_error': [2.7338428508890593, 1.1809657696188451, 0.05264333383265008]})","({'mean_absolute_error': 1.5725340108476618}, {'mean_absolute_error': [3.377764893455275, 1.2751580266440399, 0.06467911244367018]})"
231,"({'mean_absolute_error': 1.3064896325190598}, {'mean_absolute_error': [2.6823638387733637, 1.1846812210667759, 0.05242383771703988]})","({'mean_absolute_error': 1.5498709404883018}, {'mean_absolute_error': [3.3354505175833786, 1.2486366210164164, 0.06552568286511043]})"
232,"({'mean_absolute_error': 1.2936624006063082}, {'mean_absolute_error': [2.6449090751908044, 1.1831041482328812, 0.05297397839523917]})","({'mean_absolute_error': 1.546304287132461}, {'mean_absolute_error': [3.328465768013102, 1.2445644599593313, 0.06588263342494997]})"
233,"({'mean_absolute_error': 1.2783567313672717}, {'mean_absolute_error': [2.5979514886473014, 1.1847800882573991, 0.05233861719711449]})","({'mean_absolute_error': 1.533797268864576}, {'mean_absolute_error': [3.3035851828594844, 1.2347747651379775, 0.06303185859626678]})"
234,"({'mean_absolute_error': 1.3164579475148444}, {'mean_absolute_error': [2.7132021733052945, 1.1824430689513983, 0.05372860028783976]})","({'mean_absolute_error': 1.5640469586256573}, {'mean_absolute_error': [3.3758404695961626, 1.249674511790127, 0.06662589449068283]})"
235,"({'mean_absolute_error': 1.2886108345275362}, {'mean_absolute_error': [2.6365280373754927, 1.1767851293761389, 0.05251933683097697]})","({'mean_absolute_error': 1.5536422667712786}, {'mean_absolute_error': [3.3231677062635465, 1.2726263204893575, 0.06513277356093206]})"
236,"({'mean_absolute_error': 1.2878092782455066}, {'mean_absolute_error': [2.6314955810608187, 1.1794192624498736, 0.052512991225827255]})","({'mean_absolute_error': 1.5419582310037654}, {'mean_absolute_error': [3.3085587283947975, 1.2525408185067424, 0.06477514610975664]})"
237,"({'mean_absolute_error': 1.2997652022119774}, {'mean_absolute_error': [2.6640812179945725, 1.182442559194827, 0.05277182944653278]})","({'mean_absolute_error': 1.540794594292846}, {'mean_absolute_error': [3.3287287902638627, 1.2284948817944994, 0.06516011082017625]})"
238,"({'mean_absolute_error': 1.2837872996743893}, {'mean_absolute_error': [2.6106646668028293, 1.1872831973044293, 0.053414034915909625]})","({'mean_absolute_error': 1.5267047275055556}, {'mean_absolute_error': [3.272461100143123, 1.2415404854123064, 0.06611259696123697]})"
239,"({'mean_absolute_error': 1.3082171773356135}, {'mean_absolute_error': [2.688601006448296, 1.1827760269050036, 0.05327449865354057]})","({'mean_absolute_error': 1.571995644790712}, {'mean_absolute_error': [3.3258294251489193, 1.3266530160329624, 0.06350449319025492]})"
240,"({'mean_absolute_error': 1.3234173953141493}, {'mean_absolute_error': [2.7332022949419956, 1.1840404345457773, 0.05300945645467442]})","({'mean_absolute_error': 1.5609367054609449}, {'mean_absolute_error': [3.3751578398025828, 1.2425602999174867, 0.06509197666276523]})"
241,"({'mean_absolute_error': 1.2452898235970191}, {'mean_absolute_error': [2.479537949245442, 1.2042607299548092, 0.052070791590806416]})","({'mean_absolute_error': 1.5140899937831724}, {'mean_absolute_error': [3.241477833131628, 1.238418634589715, 0.06237351362817442]})"
242,"({'mean_absolute_error': 1.2881313481909793}, {'mean_absolute_error': [2.640192631787409, 1.171737015189703, 0.0524643975958257]})","({'mean_absolute_error': 1.5686922019661296}, {'mean_absolute_error': [3.3504903789743032, 1.2914460862565929, 0.06414014066749328]})"
243,"({'mean_absolute_error': 1.2714275047142218}, {'mean_absolute_error': [2.587932731692466, 1.1747212116341859, 0.05162857081601384]})","({'mean_absolute_error': 1.5365560279257817}, {'mean_absolute_error': [3.3047622042919778, 1.2401304465744665, 0.06477543291090113]})"
244,"({'mean_absolute_error': 1.2626588593276364}, {'mean_absolute_error': [2.5526011051264463, 1.1816298545475938, 0.053745618308869016]})","({'mean_absolute_error': 1.5229176679731786}, {'mean_absolute_error': [3.292476511340642, 1.2086394161556804, 0.06763707642321398]})"
245,"({'mean_absolute_error': 1.2687413022691336}, {'mean_absolute_error': [2.576004473939223, 1.1772934902695291, 0.05292594259864849]})","({'mean_absolute_error': 1.5349221274245322}, {'mean_absolute_error': [3.314616352643036, 1.2250341285839021, 0.06511590104665863]})"
246,"({'mean_absolute_error': 1.2916370389653027}, {'mean_absolute_error': [2.6563761341044896, 1.1651952778313643, 0.05333970496005435]})","({'mean_absolute_error': 1.5799467101408526}, {'mean_absolute_error': [3.391364958586514, 1.2848404223282068, 0.06363474950783728]})"
247,"({'mean_absolute_error': 1.328742256634457}, {'mean_absolute_error': [2.769675867776196, 1.1637672669679509, 0.052783635159224414]})","({'mean_absolute_error': 1.6014082780355372}, {'mean_absolute_error': [3.4402693923840775, 1.2997218588928936, 0.06423358282964092]})"
248,"({'mean_absolute_error': 1.2515109583750041}, {'mean_absolute_error': [2.5190867363988705, 1.1837838194554922, 0.05166231927064983]})","({'mean_absolute_error': 1.503208786843417}, {'mean_absolute_error': [3.2326111889404, 1.2129548152350673, 0.06406035635478308]})"
249,"({'mean_absolute_error': 1.2829766171377557}, {'mean_absolute_error': [2.630445333503179, 1.1658559419137853, 0.052628575996302766]})","({'mean_absolute_error': 1.5413464285668408}, {'mean_absolute_error': [3.324816157626129, 1.2342259326083629, 0.06499719546603103]})"
250,"({'mean_absolute_error': 1.2910545089151204}, {'mean_absolute_error': [2.6511755745426875, 1.1692721714250907, 0.05271578077758361]})","({'mean_absolute_error': 1.5384697201757576}, {'mean_absolute_error': [3.326688345869197, 1.2240793818996751, 0.06464143275840031]})"
251,"({'mean_absolute_error': 1.333090042254559}, {'mean_absolute_error': [2.782345602437415, 1.1649031501271008, 0.05202137419916159]})","({'mean_absolute_error': 1.5703350212435225}, {'mean_absolute_error': [3.4117428237047176, 1.2336097752081325, 0.06565246481771801]})"
252,"({'mean_absolute_error': 1.2768571149773387}, {'mean_absolute_error': [2.612948700789806, 1.1657468694828368, 0.05187577465937361]})","({'mean_absolute_error': 1.535492974183402}, {'mean_absolute_error': [3.304015450218894, 1.2380574122764996, 0.06440606005481302]})"
253,"({'mean_absolute_error': 1.2687933049128117}, {'mean_absolute_error': [2.5695147048231672, 1.1830790206631299, 0.05378618925213825]})","({'mean_absolute_error': 1.522284131177081}, {'mean_absolute_error': [3.286033508051822, 1.2121112205395759, 0.06870766493984552]})"
254,"({'mean_absolute_error': 1.2838253632596854}, {'mean_absolute_error': [2.6380116859156835, 1.1620277028814794, 0.05143670098189307]})","({'mean_absolute_error': 1.5583383749744517}, {'mean_absolute_error': [3.3231200458931967, 1.2881417447900052, 0.06375333424015361]})"
255,"({'mean_absolute_error': 1.2597639834452723}, {'mean_absolute_error': [2.5554733966774195, 1.1717677323565756, 0.05205082130182159]})","({'mean_absolute_error': 1.522646170269475}, {'mean_absolute_error': [3.2783609020563573, 1.2245798117795546, 0.06499779697251268]})"
256,"({'mean_absolute_error': 1.266261945087866}, {'mean_absolute_error': [2.5601358535708982, 1.185849544438238, 0.052800437254461735]})","({'mean_absolute_error': 1.5260729021109232}, {'mean_absolute_error': [3.2898383453954234, 1.2224673552271106, 0.06591300571023556]})"
257,"({'mean_absolute_error': 1.3428714230287333}, {'mean_absolute_error': [2.822500524173471, 1.154466484018127, 0.051647260894601796]})","({'mean_absolute_error': 1.6009060522722816}, {'mean_absolute_error': [3.473644161624938, 1.2647608328470272, 0.06431316234487923]})"
258,"({'mean_absolute_error': 1.280775641831223}, {'mean_absolute_error': [2.6280086811338617, 1.163441558734701, 0.05087668562510661]})","({'mean_absolute_error': 1.5422966615994946}, {'mean_absolute_error': [3.331153385712706, 1.2324930140324328, 0.0632435850533457]})"
259,"({'mean_absolute_error': 1.2939540600218467}, {'mean_absolute_error': [2.6670136501657207, 1.1629194735350246, 0.05192905636479486]})","({'mean_absolute_error': 1.5552638215751309}, {'mean_absolute_error': [3.353415777410915, 1.2496130106060164, 0.0627626767084618]})"
260,"({'mean_absolute_error': 1.2894211373792992}, {'mean_absolute_error': [2.6560500857917453, 1.1607971417060892, 0.05141618464006321]})","({'mean_absolute_error': 1.5459464890389694}, {'mean_absolute_error': [3.3474827819809287, 1.2252668440017171, 0.06508984113426178]})"
261,"({'mean_absolute_error': 1.267609847400624}, {'mean_absolute_error': [2.575040696358715, 1.1743651556150752, 0.05342369022808199]})","({'mean_absolute_error': 1.5224648043754971}, {'mean_absolute_error': [3.2766081253433184, 1.2225970562526072, 0.0681892315305654]})"
262,"({'mean_absolute_error': 1.2964569238282027}, {'mean_absolute_error': [2.6790916662561823, 1.1581977588441141, 0.05208134638431185]})","({'mean_absolute_error': 1.5639618181730797}, {'mean_absolute_error': [3.3539224737117075, 1.2738023234702265, 0.06416065733730564]})"
263,"({'mean_absolute_error': 1.2954367070245005}, {'mean_absolute_error': [2.6758533339936714, 1.1587457208937986, 0.05171106618603135]})","({'mean_absolute_error': 1.566553233731959}, {'mean_absolute_error': [3.4014357022783175, 1.2326667965971128, 0.06555720232044682]})"
264,"({'mean_absolute_error': 1.2449331039214546}, {'mean_absolute_error': [2.532498414202587, 1.1517633668880047, 0.05053753067377211]})","({'mean_absolute_error': 1.5316301974532196}, {'mean_absolute_error': [3.292697927713655, 1.237692631089273, 0.06450003355673087]})"
265,"({'mean_absolute_error': 1.241196453257781}, {'mean_absolute_error': [2.5268250155516228, 1.1460221507747503, 0.05074219344696998]})","({'mean_absolute_error': 1.5256389033609568}, {'mean_absolute_error': [3.26938249996424, 1.2422225545748935, 0.06531165554373715]})"
266,"({'mean_absolute_error': 1.291995830828202}, {'mean_absolute_error': [2.6682750769850347, 1.1561156293699135, 0.05159678612965765]})","({'mean_absolute_error': 1.5439002321127095}, {'mean_absolute_error': [3.3330150366425912, 1.2335528253957413, 0.06513283429979622]})"
267,"({'mean_absolute_error': 1.283937625308218}, {'mean_absolute_error': [2.639146126341144, 1.1607362251257944, 0.05193052445771569]})","({'mean_absolute_error': 1.5463691651721996}, {'mean_absolute_error': [3.3196933098383328, 1.2552167431145724, 0.06419744256369357]})"
268,"({'mean_absolute_error': 1.2959402796574298}, {'mean_absolute_error': [2.67502146506666, 1.1620186856665633, 0.05078068823906642]})","({'mean_absolute_error': 1.543249759906206}, {'mean_absolute_error': [3.3339647030245407, 1.231290114249644, 0.06449446244443408]})"
269,"({'mean_absolute_error': 1.3029390151294924}, {'mean_absolute_error': [2.7085865545312786, 1.1497969620196509, 0.05043352883754755]})","({'mean_absolute_error': 1.5721302801412822}, {'mean_absolute_error': [3.370680209427503, 1.2793110976780426, 0.06639953331830112]})"
270,"({'mean_absolute_error': 1.2690896056396912}, {'mean_absolute_error': [2.6023314230633945, 1.1548359437845637, 0.05010145007111518]})","({'mean_absolute_error': 1.5424161469049738}, {'mean_absolute_error': [3.294594549523485, 1.2667383164583794, 0.06591557473305674]})"
271,"({'mean_absolute_error': 1.24207003674694}, {'mean_absolute_error': [2.473982151101092, 1.1979093951788249, 0.05431856396090279]})","({'mean_absolute_error': 1.518827637541028}, {'mean_absolute_error': [3.2620212808240465, 1.2264083956491658, 0.06805323614987092]})"
272,"({'mean_absolute_error': 1.3033100565845557}, {'mean_absolute_error': [2.693760789869948, 1.1635102982228764, 0.052659081660842676]})","({'mean_absolute_error': 1.5777327440254156}, {'mean_absolute_error': [3.3794609377186045, 1.288400613862577, 0.06533668049506569]})"
273,"({'mean_absolute_error': 1.2778435717725374}, {'mean_absolute_error': [2.6143300030007355, 1.1675946353645807, 0.051606076952296034]})","({'mean_absolute_error': 1.5435690970621856}, {'mean_absolute_error': [3.320821050042322, 1.2440212894272527, 0.06586495171698203]})"
274,"({'mean_absolute_error': 1.3077506291052787}, {'mean_absolute_error': [2.708849650782107, 1.1628010096912496, 0.051601226842479475]})","({'mean_absolute_error': 1.5659431405849407}, {'mean_absolute_error': [3.3999984058128607, 1.2332770100179806, 0.06455400592398026]})"
275,"({'mean_absolute_error': 1.319496147264072}, {'mean_absolute_error': [2.7623489223909767, 1.145718618542299, 0.050420900858940375]})","({'mean_absolute_error': 1.568765572179565}, {'mean_absolute_error': [3.385123465497274, 1.2573917432317747, 0.06378150780964649]})"
276,"({'mean_absolute_error': 1.32368046748447}, {'mean_absolute_error': [2.7703119991391882, 1.1481950811018213, 0.052534322212400834]})","({'mean_absolute_error': 1.5789237387053283}, {'mean_absolute_error': [3.416673099607911, 1.252538614220846, 0.06755950228722753]})"
277,"({'mean_absolute_error': 1.2323338522255516}, {'mean_absolute_error': [2.5006438931356216, 1.1433406411787623, 0.05301702236227099]})","({'mean_absolute_error': 1.5200170013077574}, {'mean_absolute_error': [3.2427564310477974, 1.2522808447822533, 0.06501372809322156]})"
278,"({'mean_absolute_error': 1.2421301575913184}, {'mean_absolute_error': [2.532311654666632, 1.1417462088983974, 0.05233260920892577]})","({'mean_absolute_error': 1.5235613012178888}, {'mean_absolute_error': [3.2690175659902962, 1.2340465537557126, 0.06761978390765719]})"
279,"({'mean_absolute_error': 1.2998443874885421}, {'mean_absolute_error': [2.6937448050656365, 1.1546313375994366, 0.051157019800553497]})","({'mean_absolute_error': 1.5589839963592969}, {'mean_absolute_error': [3.3809485336591543, 1.229889287082113, 0.06611416833662381]})"
280,"({'mean_absolute_error': 1.299342435869208}, {'mean_absolute_error': [2.680784339288275, 1.1677406113700184, 0.04950235694933107]})","({'mean_absolute_error': 1.5643565537314519}, {'mean_absolute_error': [3.402917998924606, 1.225805473769434, 0.0643461885003152]})"
281,"({'mean_absolute_error': 1.2562956180771474}, {'mean_absolute_error': [2.5571498769692145, 1.1616229937688463, 0.050113983493381614]})","({'mean_absolute_error': 1.543862520924759}, {'mean_absolute_error': [3.3474286220487572, 1.2178411165036094, 0.06631782422190984]})"
282,"({'mean_absolute_error': 1.289790601690467}, {'mean_absolute_error': [2.6740302248519923, 1.145164034371881, 0.0501775458475279]})","({'mean_absolute_error': 1.5789579111383887}, {'mean_absolute_error': [3.3973469168185875, 1.2737328316402965, 0.065793984956282]})"
283,"({'mean_absolute_error': 1.2818414169969408}, {'mean_absolute_error': [2.640093336856787, 1.1555422692084187, 0.049888644925616524]})","({'mean_absolute_error': 1.5372888748178146}, {'mean_absolute_error': [3.3262897525844126, 1.2210825267856011, 0.06449434508343034]})"
284,"({'mean_absolute_error': 1.296942517395273}, {'mean_absolute_error': [2.680735951549723, 1.1590804392170653, 0.05101116141903123]})","({'mean_absolute_error': 1.5532637355183467}, {'mean_absolute_error': [3.394037996573277, 1.2000765641647706, 0.06567664581699266]})"
285,"({'mean_absolute_error': 1.2899696466117547}, {'mean_absolute_error': [2.675543249347081, 1.1445527036925036, 0.049812986795679456]})","({'mean_absolute_error': 1.5629376976850968}, {'mean_absolute_error': [3.4136031105941846, 1.2104494742135763, 0.06476050824752898]})"
286,"({'mean_absolute_error': 1.279889543151586}, {'mean_absolute_error': [2.657699250062369, 1.1325730420239313, 0.04939633736845746]})","({'mean_absolute_error': 1.560729191159018}, {'mean_absolute_error': [3.397711651954792, 1.220074040501576, 0.06440188102068571]})"
287,"({'mean_absolute_error': 1.3171559273595232}, {'mean_absolute_error': [2.7701429042453594, 1.1314656748823728, 0.04985920295083783]})","({'mean_absolute_error': 1.589537867291315}, {'mean_absolute_error': [3.4716854801864594, 1.2318475678497622, 0.06508055383772288]})"
288,"({'mean_absolute_error': 1.2710530341786908}, {'mean_absolute_error': [2.5679007495264954, 1.1912251652454073, 0.05403318776416939]})","({'mean_absolute_error': 1.5300855899207229}, {'mean_absolute_error': [3.313473670620683, 1.2065654908391847, 0.07021760830230017]})"
289,"({'mean_absolute_error': 1.30697710954132}, {'mean_absolute_error': [2.7289050968903292, 1.1421571040561609, 0.0498691276774704]})","({'mean_absolute_error': 1.575891450084862}, {'mean_absolute_error': [3.436076582902057, 1.2258922082798633, 0.06570555907266472]})"
290,"({'mean_absolute_error': 1.3514173309435646}, {'mean_absolute_error': [2.859624490369461, 1.1452000466720182, 0.04942745578921495]})","({'mean_absolute_error': 1.615213150370528}, {'mean_absolute_error': [3.517096623232584, 1.263658066635089, 0.06488476124391042]})"
291,"({'mean_absolute_error': 1.2968342937855057}, {'mean_absolute_error': [2.6921701117158094, 1.1482770976039784, 0.05005567203672953]})","({'mean_absolute_error': 1.5601478109206157}, {'mean_absolute_error': [3.4073857869108526, 1.2071472632900098, 0.06591038256098557]})"
292,"({'mean_absolute_error': 1.290458689032759}, {'mean_absolute_error': [2.6849111586722416, 1.133973753460649, 0.05249115496538593]})","({'mean_absolute_error': 1.583212379611654}, {'mean_absolute_error': [3.4428476066213074, 1.2374109725324132, 0.06937855968124113]})"
293,"({'mean_absolute_error': 1.310670757905328}, {'mean_absolute_error': [2.749038293566267, 1.133252447964162, 0.04972153218555495]})","({'mean_absolute_error': 1.6022123746737924}, {'mean_absolute_error': [3.463886671107941, 1.2758925721754233, 0.0668578807380141]})"
294,"({'mean_absolute_error': 1.2450918396534887}, {'mean_absolute_error': [2.534160435202037, 1.151505036294334, 0.04961004746409532]})","({'mean_absolute_error': 1.5234599897838121}, {'mean_absolute_error': [3.2821911961031605, 1.2203081433280645, 0.06788062992021131]})"
295,"({'mean_absolute_error': 1.2636932589599252}, {'mean_absolute_error': [2.6017029228908934, 1.13952761201415, 0.049849241974732277]})","({'mean_absolute_error': 1.537341443659975}, {'mean_absolute_error': [3.323553848258971, 1.2207605233457184, 0.06770995937523579]})"
296,"({'mean_absolute_error': 1.347166630381606}, {'mean_absolute_error': [2.859965275042366, 1.131712913566918, 0.04982170253553367]})","({'mean_absolute_error': 1.5971170507490549}, {'mean_absolute_error': [3.4904479745972967, 1.2331767464927537, 0.06772643115711363]})"
297,"({'mean_absolute_error': 1.2849356929272617}, {'mean_absolute_error': [2.6682262755834154, 1.1368602623436408, 0.04972054085472902]})","({'mean_absolute_error': 1.5546187521411154}, {'mean_absolute_error': [3.3779544912478867, 1.220162411651831, 0.06573935352362924]})"
298,"({'mean_absolute_error': 1.2777610396439008}, {'mean_absolute_error': [2.656623106389028, 1.127633756082512, 0.04902625646016226]})","({'mean_absolute_error': 1.550544372919366}, {'mean_absolute_error': [3.366539804968699, 1.2199229288649156, 0.06517038492448264]})"
299,"({'mean_absolute_error': 1.2778180096348686}, {'mean_absolute_error': [2.6640911604699533, 1.120632235986793, 0.048730632447859586]})","({'mean_absolute_error': 1.5533584033941612}, {'mean_absolute_error': [3.3595940426168784, 1.2350791160516008, 0.0654020515140044]})"
300,"({'mean_absolute_error': 1.228150459659397}, {'mean_absolute_error': [2.498054989169485, 1.1372752106251656, 0.04912117918354046]})","({'mean_absolute_error': 1.5157976785426823}, {'mean_absolute_error': [3.2630631171677003, 1.2174708409865012, 0.06685907747384476]})"
301,"({'mean_absolute_error': 1.2851739188313271}, {'mean_absolute_error': [2.6752115396035214, 1.1278365511644888, 0.05247366572597108]})","({'mean_absolute_error': 1.54737247168475}, {'mean_absolute_error': [3.350573358655637, 1.2228003086782864, 0.06874374772032582]})"
302,"({'mean_absolute_error': 1.2351288088490997}, {'mean_absolute_error': [2.522319119543505, 1.1338363571101762, 0.04923094989361825]})","({'mean_absolute_error': 1.5030986951567147}, {'mean_absolute_error': [3.2390694324821334, 1.2065407955571683, 0.06368585743084243]})"
303,"({'mean_absolute_error': 1.2936010511802964}, {'mean_absolute_error': [2.705521875107337, 1.1264594655023759, 0.048821812931176184]})","({'mean_absolute_error': 1.5610196929831988}, {'mean_absolute_error': [3.343295248535009, 1.275830066410941, 0.0639337640036469]})"
304,"({'mean_absolute_error': 1.2516002557781218}, {'mean_absolute_error': [2.57671525799956, 1.1291947980000665, 0.048890711334739205]})","({'mean_absolute_error': 1.5164646302356504}, {'mean_absolute_error': [3.2779849533926693, 1.205530767110332, 0.06587817020394991]})"
305,"({'mean_absolute_error': 1.3212585594700945}, {'mean_absolute_error': [2.77028243409566, 1.14229115618256, 0.05120208813206327]})","({'mean_absolute_error': 1.5607006491249098}, {'mean_absolute_error': [3.4154148639289543, 1.1967828966788174, 0.0699041867669574]})"
306,"({'mean_absolute_error': 1.2913386099969948}, {'mean_absolute_error': [2.6930058596184367, 1.1315732954668116, 0.04943667490573599]})","({'mean_absolute_error': 1.5446561874523823}, {'mean_absolute_error': [3.3529565825179755, 1.2150531906005988, 0.06595878923857239]})"
307,"({'mean_absolute_error': 1.2358694076956442}, {'mean_absolute_error': [2.5415542458434794, 1.116180774846825, 0.049873202396628284]})","({'mean_absolute_error': 1.5354684749991412}, {'mean_absolute_error': [3.299849120979902, 1.2423947292234816, 0.06416157479403903]})"
308,"({'mean_absolute_error': 1.275022329397189}, {'mean_absolute_error': [2.6541871541804682, 1.1208915158286936, 0.049988318182405164]})","({'mean_absolute_error': 1.557134713359232}, {'mean_absolute_error': [3.378276162197256, 1.2275114561929532, 0.06561652168748608]})"
309,"({'mean_absolute_error': 1.3260185235678843}, {'mean_absolute_error': [2.806368936602358, 1.1223744021122075, 0.04931223198908759]})","({'mean_absolute_error': 1.5842940918948611}, {'mean_absolute_error': [3.4659047084795724, 1.221919351819166, 0.06505821538584435]})"
310,"({'mean_absolute_error': 1.3328128258999534}, {'mean_absolute_error': [2.829662590124982, 1.1167994354504607, 0.05197645212441771]})","({'mean_absolute_error': 1.609608617075286}, {'mean_absolute_error': [3.484526240681473, 1.2783105132574217, 0.06598909728696256]})"
311,"({'mean_absolute_error': 1.2509830682007559}, {'mean_absolute_error': [2.5648482684171188, 1.1372286640623215, 0.05087227212282722]})","({'mean_absolute_error': 1.5316732727182778}, {'mean_absolute_error': [3.2959863479356186, 1.231209639116721, 0.06782383110249443]})"
312,"({'mean_absolute_error': 1.2569120907048539}, {'mean_absolute_error': [2.5954578405187463, 1.1260556488653228, 0.049222782730492166]})","({'mean_absolute_error': 1.5461931518631264}, {'mean_absolute_error': [3.3251726709613503, 1.248152414946348, 0.06525436968168098]})"
313,"({'mean_absolute_error': 1.3136914749610267}, {'mean_absolute_error': [2.7739233872787032, 1.118146026808066, 0.049005010796310644]})","({'mean_absolute_error': 1.5930644555331803}, {'mean_absolute_error': [3.463403286259275, 1.2482694005833357, 0.06752067975693114]})"
314,"({'mean_absolute_error': 1.2871028243885805}, {'mean_absolute_error': [2.6893089258252805, 1.1245488052973762, 0.04745074204308489]})","({'mean_absolute_error': 1.5427238028959571}, {'mean_absolute_error': [3.342357629989457, 1.2184750177877397, 0.067338760910674]})"
