id, FailedMolecules, FailedReason, smiles, eiso
2728, 276458, Negativeisomerization, c1ccc(\N=N/c2ccccc2-c2ccccc2)cc1, -0.938464162
2729, 104989, Negativeisomerization, N#Cc1c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)ccc(C(=O)O)c1C#N, -0.967580279
2730, 620434, Negativeisomerization, COc1cccc(C)c1\N=N/c1ccc(F)c(C)c1C, -0.149172481
2731, 314905, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)c(-c2ccccc2)c1F, -2.065530014
2732, 769135, Negativeisomerization, Cc1ccc(\N=N/c2ccccc2-c2ccccc2)c(C#N)c1-c1ccccc1, -0.819741153
2733, 442521, Negativeisomerization, COc1cc(\N=N/c2ccc(C#N)c(-c3ccccc3)c2C(=O)O)cc(-c2ccccc2)c1, -0.172683066
2734, 958142, Negativeisomerization, COc1c(\N=N/c2cccc(-c3ccccc3)c2OC)cc(F)cc1C(=O)O, -0.728419947
2735, 326074, Negativeisomerization, COc1c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)ccc(C)c1C, -1.202169108
2736, 1114703, Negativeisomerization, COc1cccc(\N=N/c2cc(F)c(-c3ccccc3)c(OC)c2)c1OC, -0.021170411
2737, 358499, Negativeisomerization, COc1cccc(\N=N/c2ccc(C)c(C)c2OC)c1OC, -4.352696267
2738, 956302, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(F)cc(-c2ccccc2)c1-c1ccccc1, -1.622638495
2739, 757160, Negativeisomerization, Cc1cc(F)c(C#N)c(\N=N/c2cccc(C(=O)O)c2C)c1, -0.738488138
2740, 488162, Negativeisomerization, COc1c(C)cccc1\N=N/c1ccc(C#N)cc1C(=O)O, -0.980641715
2741, 83132, Negativeisomerization, COc1ccc(F)c(\N=N/c2c(-c3ccccc3)ccc(C(=O)O)c2C)c1, -0.107974536
2742, 806907, Negativeisomerization, COc1cc(\N=N/c2ccccc2C)cc(C#N)c1C(=O)O, -0.470728704
2743, 489403, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2ccccc2-c2ccccc2)c1-c1ccccc1, -1.619590827
2744, 1186276, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C(=O)O)ccc(C)c2C)c1, -0.291406075
2745, 62459, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(C)cc(OC)c1OC, -0.950518779
2746, 1068671, Negativeisomerization, COc1c(C#N)ccc(-c2ccccc2)c1\N=N/c1cccc(C#N)c1, -1.541004522
2747, 1095876, Negativeisomerization, COc1cc(\N=N/c2cccc(C(=O)O)c2C)c(C#N)c(C(=O)O)c1, -0.333910164
2748, 738597, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)cc1\N=N/c1cc(C(=O)O)c(C(=O)O)cc1F, -0.3923873
2749, 184913, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2ccc(C(=O)O)cc2C#N)c1C(=O)O, -0.655303118
2750, 184439, Negativeisomerization, COc1ccc(\N=N/c2cccc(C(=O)O)c2OC)c(F)c1C(=O)O, -1.872901048
2751, 678373, Negativeisomerization, COc1c(C)ccc(\N=N/c2ccccc2-c2ccccc2)c1C(=O)O, -0.157335879
2752, 958021, Negativeisomerization, COc1c(F)ccc(\N=N/c2ccccc2C(=O)O)c1OC, -1.010764651
2753, 470429, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)ccc(C)c2C)c1C(=O)O, -1.537793585
2754, 577228, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(C)c(-c2ccccc2)cc1-c1ccccc1, -0.234126237
2755, 144445, Negativeisomerization, N#Cc1ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(F)c1C#N, -1.592896518
2756, 84800, Negativeisomerization, N#Cc1ccc(C(=O)O)cc1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.791033205
2757, 290818, Negativeisomerization, COc1c(C(=O)O)ccc(-c2ccccc2)c1\N=N/c1cccc(C#N)c1C(=O)O, -0.224112469
2758, 317223, Negativeisomerization, O=C(O)c1ccccc1\N=N/c1c(C(=O)O)ccc(-c2ccccc2)c1-c1ccccc1, -0.268847887
2759, 105591, Negativeisomerization, COc1ccc(C#N)c(C#N)c1\N=N/c1ccccc1C(=O)O, -5.160573282
2760, 917963, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1ccc(C#N)c(C)c1C, -2.726547511
2761, 1164646, Negativeisomerization, COc1ccc(F)c(-c2ccccc2)c1\N=N/c1cccc(C(=O)O)c1C(=O)O, -1.187774317
2762, 867322, Negativeisomerization, N#Cc1ccc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c(F)c1-c1ccccc1, -19.42820546
2763, 254472, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -2.037556772
2764, 60063, Negativeisomerization, COc1cc(\N=N/c2cccc(C(=O)O)c2OC)cc(C(=O)O)c1C#N, -2.090047418
2765, 49611, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C(=O)O)ccc(-c3ccccc3)c2F)c1, -1.114058839
2766, 615655, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(F)ccc(C)c2C(=O)O)c1, -0.152546686
2767, 270344, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(C)c(OC)c2F)c1, -0.116165145
2768, 773840, Negativeisomerization, Cc1ccc(C(=O)O)cc1\N=N/c1ccc(C)c(C(=O)O)c1-c1ccccc1, -0.776094188
2769, 879551, Negativeisomerization, Cc1ccc(F)c(C)c1\N=N/c1ccc(C(=O)O)cc1C(=O)O, -0.389176364
2770, 829550, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2ccc(F)c(-c3ccccc3)c2C)c1, -1.177542859
2771, 56095, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C(=O)O)ccc(C#N)c2C)c1, -0.152111304
2772, 54816, Negativeisomerization, COc1c(C#N)cccc1\N=N/c1c(C)ccc(-c2ccccc2)c1C(=O)O, -0.182751256
2773, 963297, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2cccc(F)c2C(=O)O)c1C(=O)O, -1.635618297
2774, 752910, Negativeisomerization, Cc1c(-c2ccccc2)ccc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c1C(=O)O, -0.00677562
2775, 759812, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(C#N)c1-c1ccccc1, -1.428295215
2776, 823404, Negativeisomerization, COc1c(-c2ccccc2)ccc(F)c1\N=N/c1cc(C(=O)O)ccc1F, -1.071527539
2777, 321958, Negativeisomerization, Cc1ccc(F)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -21.0411023
2778, 310934, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c(F)c(C(=O)O)c1, -1.266551102
2779, 310580, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cc(C#N)ccc2C(=O)O)c1OC, -0.03164677
2780, 307655, Negativeisomerization, COc1cc(F)cc(\N=N/c2cccc(C(=O)O)c2OC)c1C(=O)O, -1.860465472
2781, 932923, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1C#N, -0.282589606
2782, 736771, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2cccc(C)c2C(=O)O)c(C(=O)O)c1, -2.532830091
2783, 455563, Negativeisomerization, COc1cc(\N=N/c2cc(C#N)c(F)cc2-c2ccccc2)ccc1C, -0.588499316
2784, 290992, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)cc2C)c(F)c(C(=O)O)c1, -0.607737723
2785, 401786, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)ccc(F)c2C)c1-c1ccccc1, -5.463489747
2786, 970256, Negativeisomerization, COc1cc(\N=N/c2c(-c3ccccc3)ccc(F)c2-c2ccccc2)cc(C(=O)O)c1, -0.051429403
2787, 697261, Negativeisomerization, Cc1cccc(\N=N/c2ccc(C)c(C(=O)O)c2C(=O)O)c1C(=O)O, -1.8994593
2788, failed.txt, Negativeisomerization, N#Cc1cc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c(C(=O)O)c(-c2ccccc2)c1, -2.937979503
2789, 678126, Negativeisomerization, COc1cc(\N=N/c2cccc(C(=O)O)c2OC)c(F)c(C(=O)O)c1, -0.48934125
2790, 1004153, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cccc(C(=O)O)c2C)c1, -0.624336631
2791, 1132121, Negativeisomerization, O=C(O)c1cc(F)c(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c1, -5.697371082
2792, 695940, Negativeisomerization, COc1cc(\N=N/c2ccc(F)c(OC)c2C)cc(-c2ccccc2)c1, -0.315025505
2793, 837793, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(OC)c(OC)cc2C#N)c1, -1.479044336
2794, 322194, Negativeisomerization, COc1c(-c2ccccc2)ccc(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1C(=O)O, -0.449122912
2795, 846721, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2ccc(-c3ccccc3)c(-c3ccccc3)c2C(=O)O)c1, -1.677931907
2796, 901772, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(OC)c(-c3ccccc3)c2C(=O)O)c1, -1.717660441
2797, 497629, Negativeisomerization, O=C(O)c1cccc(\N=N/c2cc(F)c(F)cc2-c2ccccc2)c1-c1ccccc1, -0.195322888
2798, 946609, Negativeisomerization, COc1c(C(=O)O)ccc(C#N)c1\N=N/c1cc(C(=O)O)ccc1C(=O)O, -0.64958874
2799, 1106395, Negativeisomerization, Cc1c(F)cc(\N=N/c2cccc(C(=O)O)c2C)cc1C(=O)O, -0.966056445
2800, 644765, Negativeisomerization, COc1cccc(\N=N/c2cc(C(=O)O)cc(F)c2F)c1C(=O)O, -0.312086681
2801, 899961, Negativeisomerization, Cc1cccc(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -0.249337367
2802, 796713, Negativeisomerization, O=C(O)c1c(\N=N/c2c(F)ccc(F)c2F)cccc1-c1ccccc1, -16.74930498
2803, 671763, Negativeisomerization, COc1ccc(C)c(\N=N/c2cccc(-c3ccccc3)c2OC)c1OC, -1.942725306
2804, 432027, Negativeisomerization, Cc1cc(C(=O)O)c(F)cc1\N=N/c1c(C(=O)O)cccc1-c1ccccc1, -0.46694633
2805, 691905, Negativeisomerization, N#Cc1c(\N=N/c2ccccc2C(=O)O)cc(C(=O)O)cc1C(=O)O, -1.55719526
2806, 359446, Negativeisomerization, COc1c(\N=N/c2c(C#N)cccc2C(=O)O)ccc(C(=O)O)c1C(=O)O, -4.918800663
2807, 309236, Negativeisomerization, N#Cc1cc(C(=O)O)c(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2)c(-c2ccccc2)c1, -0.639874297
2808, 706285, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C#N)c1C(=O)O, -0.293555769
2809, 838449, Negativeisomerization, COc1cccc(\N=N/c2ccc(C)c(OC)c2C(=O)O)c1F, -1.956330969
2810, 289193, Negativeisomerization, COc1cc(C#N)cc(C)c1\N=N/c1ccccc1C, -0.091293994
2811, 1111797, Negativeisomerization, Cc1cccc(\N=N/c2cc(C#N)c(-c3ccccc3)cc2-c2ccccc2)c1C(=O)O, -1.945446439
2812, 696102, Negativeisomerization, COc1ccc(OC)c(\N=N/c2c(-c3ccccc3)ccc(C#N)c2F)c1, -0.275541873
2813, 918878, Negativeisomerization, COc1cc(C(=O)O)c(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)c(-c2ccccc2)c1, -0.127920437
2814, 313340, Negativeisomerization, COc1cc(F)cc(\N=N/c2cccc(OC)c2C(=O)O)c1C#N, -0.179240995
2815, 966279, Negativeisomerization, COc1cc(\N=N/c2cccc(-c3ccccc3)c2OC)c(-c2ccccc2)cc1C#N, -1.38217202
2816, 761311, Negativeisomerization, Cc1cc(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2F)cc(C(=O)O)c1, -22.06484675
2817, 393995, Negativeisomerization, COc1cc(\N=N/c2cc(F)cc(C)c2OC)ccc1C#N, -3.353768542
2818, 1171619, Negativeisomerization, COc1cc(\N=N/c2c(C)cccc2OC)c(C(=O)O)cc1-c1ccccc1, -1.936303434
2819, 51793, Negativeisomerization, COc1ccc(F)c(\N=N/c2cccc(OC)c2C(=O)O)c1OC, -2.291982657
2820, 842311, Negativeisomerization, COc1ccc(-c2ccccc2)cc1\N=N/c1c(C#N)ccc(C(=O)O)c1-c1ccccc1, -2.041747316
2821, 1135297, Negativeisomerization, Cc1cc(C#N)cc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1C(=O)O, -0.828394354
2822, 890232, Negativeisomerization, N#Cc1c(-c2ccccc2)ccc(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c1C(=O)O, -3.393361019
2823, 564852, Negativeisomerization, Cc1cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c(F)cc1F, -0.767250508
2824, 121050, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2cccc(-c3ccccc3)c2OC)c1C, -0.520688696
2825, 900482, Negativeisomerization, COc1c(\N=N/c2cc(F)c(C#N)c(-c3ccccc3)c2)cccc1-c1ccccc1, -1.418363082
2826, 237274, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c1C#N, -1.469030568
2827, 1184431, Negativeisomerization, N#Cc1cc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c(C(=O)O)cc1F, -1.107936291
2828, 277188, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C#N)c1C(=O)O, -1.401247159
2829, 394324, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1cccc(-c2ccccc2)c1C, -1.205924271
2830, 929046, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2c(C(=O)O)ccc(F)c2-c2ccccc2)c1, -0.151948036
2831, 426483, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2cccc(C(=O)O)c2C#N)c(-c2ccccc2)c1, -1.275612473
2832, 534614, Negativeisomerization, N#Cc1cc(F)cc(\N=N/c2cccc(F)c2)c1C(=O)O, -0.561478471
2833, 276820, Negativeisomerization, Cc1cc(\N=N/c2ccc(C(=O)O)cc2C)ccc1C#N, -0.094722621
2834, 1092609, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2cc(F)c(F)cc2-c2ccccc2)c1, -1.102439604
2835, 1117583, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1cccc(C)c1C, -0.189037072
2836, 810706, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2cccc(-c3ccccc3)c2OC)c1OC, -3.635541808
2837, 709000, Negativeisomerization, O=C(O)c1ccc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c(C(=O)O)c1C(=O)O, -3.679324829
2838, 394726, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c1-c1ccccc1, -3.384490127
2839, 397923, Negativeisomerization, Cc1cc(C#N)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -0.30713422
2840, 696463, Negativeisomerization, O=C(O)c1cc(F)ccc1\N=N/c1cc(F)ccc1-c1ccccc1, -1.190032857
2841, 798879, Negativeisomerization, COc1c(\N=N/c2cc(-c3ccccc3)ccc2C(=O)O)cc(C(=O)O)cc1C(=O)O, -0.055211778
2842, 843253, Negativeisomerization, COc1cc(\N=N/c2c(F)ccc(OC)c2OC)cc(C(=O)O)c1, -0.55179124
2843, 1100186, Negativeisomerization, COc1cccc(\N=N/c2c(C)ccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -0.439952696
2844, 909233, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C)c1OC, -0.28411344
2845, 887659, Negativeisomerization, COc1ccccc1\N=N/c1cc(F)cc(OC)c1-c1ccccc1, -1.564787219
2846, 155881, Negativeisomerization, Cc1c(C(=O)O)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc1-c1ccccc1, -0.811332853
2847, 936181, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)ccc1\N=N/c1ccc(-c2ccccc2)c(C(=O)O)c1F, -0.606377157
2848, 383713, Negativeisomerization, N#Cc1ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(F)c1C#N, -1.594719676
2849, 1100216, Negativeisomerization, COc1cccc(\N=N/c2cc(C#N)c(F)cc2C(=O)O)c1-c1ccccc1, -4.76815877
2850, 1060458, Negativeisomerization, COc1c(-c2ccccc2)ccc(F)c1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1, -0.641697456
2851, 824118, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)c1C, -3.723243907
2852, 1119148, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_9/249525/neb/neb_out, , 
2853, 1166816, Negativeisomerization, COc1cc(\N=N/c2cc(C#N)cc(C)c2OC)ccc1C(=O)O, -2.407222617
2854, 973909, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C, -1.434662665
2855, 1161755, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)cc1F, -1.787593545
2856, 643084, Negativeisomerization, COc1c(C(=O)O)ccc(C)c1\N=N/c1cc(C(=O)O)cc(C(=O)O)c1, -3.101601197
2857, 276271, Negativeisomerization, COc1c(\N=N/c2c(-c3ccccc3)ccc(F)c2C#N)cccc1C(=O)O, -0.888313691
2858, 269187, Negativeisomerization, COc1c(-c2ccccc2)ccc(C(=O)O)c1\N=N/c1cccc(F)c1C(=O)O, -0.538811438
2859, 4230, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)ccc2OC)c(C(=O)O)c(-c2ccccc2)c1, -1.63711492
2860, 1172157, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2cccc(C(=O)O)c2-c2ccccc2)c1F, -0.038286334
2861, 762805, Negativeisomerization, COc1cccc(\N=N/c2cc(C(=O)O)cc(C(=O)O)c2C#N)c1C(=O)O, -0.131920502
2862, 1172830, Negativeisomerization, Cc1c(F)ccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(F)c1, -0.439081933
2863, 1108980, Negativeisomerization, N#Cc1c(\N=N/c2cccc(C(=O)O)c2)ccc(F)c1C(=O)O, -24.10327429
2864, 799960, Negativeisomerization, Cc1ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(C)c1-c1ccccc1, -2.599470625
2865, 753481, Negativeisomerization, N#Cc1cc(C(=O)O)ccc1\N=N/c1cc(F)c(F)cc1-c1ccccc1, -0.459055046
2866, 249525, Negativeisomerization, COc1cc(\N=N/c2cc(F)cc(C)c2OC)cc(-c2ccccc2)c1, -3.515485444
2867, 660499, Negativeisomerization, COc1cccc(\N=N/c2cc(C(=O)O)cc(-c3ccccc3)c2)c1OC, -2.221151579
2868, 1129116, Negativeisomerization, O=C(O)c1cccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1C(=O)O, -5.075102512
2869, 1115621, Negativeisomerization, N#Cc1cccc(\N=N/c2ccc(F)c(C#N)c2C(=O)O)c1, -1.952983976
2870, 715124, Negativeisomerization, COc1cccc(\N=N/c2cc(-c3ccccc3)c(C)cc2-c2ccccc2)c1C#N, -0.969403438
2871, 325585, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)ccc(C)c2C#N)c1-c1ccccc1, -2.220580142
2872, 1036370, Negativeisomerization, COc1cccc(\N=N/c2cc(C#N)c(C(=O)O)cc2C)c1F, -0.329120971
2873, 666947, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2cc(F)cc(-c3ccccc3)c2C(=O)O)c1, -1.227366795
2874, 1113395, Negativeisomerization, O=C(O)c1cccc(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2C(=O)O)c1C(=O)O, -8.690154192
2875, 616669, Negativeisomerization, COc1cc(\N=N/c2c(C)ccc(OC)c2OC)ccc1-c1ccccc1, -0.067674564
2876, 1015286, Negativeisomerization, COc1cc(C(=O)O)ccc1\N=N/c1cc(-c2ccccc2)ccc1C(=O)O, -0.433177076
2877, 46985, Negativeisomerization, COc1c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)cc(C(=O)O)cc1C(=O)O, -0.869673933
2878, 820535, Negativeisomerization, COc1ccc(-c2ccccc2)c(OC)c1\N=N/c1cccc(C(=O)O)c1C(=O)O, -0.312168315
2879, 869998, Negativeisomerization, COc1cc(C(=O)O)ccc1\N=N/c1c(F)ccc(OC)c1-c1ccccc1, -2.764398463
2880, 1068213, Negativeisomerization, O=C(O)c1c(F)cc(F)cc1\N=N/c1ccccc1-c1ccccc1, -2.263029808
2881, 248584, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(F)c(-c2ccccc2)cc1C, -0.924069371
2882, 748521, Negativeisomerization, COc1c(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)ccc(F)c1-c1ccccc1, -1.575290791
2883, 96213, Negativeisomerization, COc1cc(C#N)c(C(=O)O)c(\N=N/c2cccc(OC)c2OC)c1, -1.172155017
2884, 458401, Negativeisomerization, COc1cc(\N=N/c2ccc(OC)c(C)c2OC)cc(C(=O)O)c1, -3.065165234
2885, 1042850, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2C(=O)O)c1, -1.383423741
2886, 564214, Negativeisomerization, COc1c(\N=N/c2ccccc2-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1, -0.110505189
2887, 839496, Negativeisomerization, O=C(O)c1ccc(\N=N/c2cc(-c3ccccc3)ccc2-c2ccccc2)c(-c2ccccc2)c1, -2.375167676
2888, 686674, Negativeisomerization, COc1c(\N=N/c2cccc(F)c2C(=O)O)ccc(C(=O)O)c1C(=O)O, -0.71122239
2889, 1082136, Negativeisomerization, COc1c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)ccc(F)c1F, -2.932210702
2890, 652158, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2c(F)ccc(C)c2C(=O)O)c1, -0.173526617
2891, 733434, Negativeisomerization, COc1ccc(-c2ccccc2)c(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1C, -1.323912574
2892, 686040, Negativeisomerization, COc1ccc(OC)c(\N=N/c2c(C)ccc(-c3ccccc3)c2OC)c1, -0.245310091
2893, 665871, Negativeisomerization, COc1c(\N=N/c2ccc(C#N)c(C(=O)O)c2C(=O)O)cccc1-c1ccccc1, -3.426177877
2894, 63489, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2ccc(-c3ccccc3)c(C#N)c2C(=O)O)c1, -0.570594265
2895, 679511, Negativeisomerization, Cc1c(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)ccc(C#N)c1C(=O)O, -0.52221253
2896, 1148980, Negativeisomerization, COc1c(\N=N/c2c(C#N)cc(C)cc2-c2ccccc2)cccc1C(=O)O, -0.501205387
2897, 250079, Negativeisomerization, COc1cc(\N=N/c2cccc(C#N)c2C(=O)O)cc(C#N)c1C#N, -1.758967232
2898, 283391, Negativeisomerization, COc1c(\N=N/c2c(-c3ccccc3)ccc(F)c2F)cccc1C(=O)O, -1.149542406
2899, 720038, Negativeisomerization, COc1ccc(C)c(\N=N/c2cccc(C(=O)O)c2C)c1C, -1.625686164
2900, 80288, Negativeisomerization, O=C(O)c1ccc(\N=N/c2cc(-c3ccccc3)c(F)cc2-c2ccccc2)c(-c2ccccc2)c1, -0.82461198
2901, 794564, Negativeisomerization, O=C(O)c1c(\N=N/c2c(F)ccc(F)c2F)cccc1-c1ccccc1, -16.74805326
2902, 1035033, Negativeisomerization, COc1cc(F)c(C(=O)O)c(\N=N/c2cccc(OC)c2OC)c1, -1.443751248
2903, 699508, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2ccc(C#N)c(F)c2C(=O)O)c1, -1.979215693
2904, 431105, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(OC)c2-c2ccccc2)cc(-c2ccccc2)c1, -1.065894795
2905, 917835, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2cc(C(=O)O)c(-c3ccccc3)cc2F)c1, -28.29237607
2906, 192708, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(OC)c2-c2ccccc2)c1C, -6.688788481
2907, 395016, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2cccc(F)c2C(=O)O)c1C(=O)O, -3.872062641
2908, 429433, Negativeisomerization, COc1c(\N=N/c2cccc(C#N)c2C(=O)O)cc(C)cc1C(=O)O, -0.171104809
2909, 1186826, Negativeisomerization, COc1ccc(-c2ccccc2)cc1\N=N/c1cc(C)cc(OC)c1-c1ccccc1, -2.651036085
2910, 674824, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1OC, -0.823251414
2911, 830513, Negativeisomerization, COc1cc(\N=N/c2c(OC)cccc2-c2ccccc2)c(OC)c(C(=O)O)c1, -0.029442653
2912, 323715, Negativeisomerization, COc1cc(\N=N/c2cc(-c3ccccc3)c(C#N)cc2C)ccc1C#N, -0.149825553
2913, 958142, Negativeisomerization, COc1cccc(\N=N/c2cc(C)c(F)cc2-c2ccccc2)c1-c1ccccc1, -3.851817416
2914, 1116401, Negativeisomerization, Cc1ccc(\N=N/c2ccc(C(=O)O)c(C)c2C(=O)O)cc1C(=O)O, -0.100491422
2915, 1169862, Negativeisomerization, Cc1ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(C#N)c1C(=O)O, -0.098641052
2916, 252624, Negativeisomerization, O=C(O)c1ccc(F)c(\N=N/c2ccccc2-c2ccccc2)c1, -0.571954831
2917, 428977, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2c(F)cc(-c3ccccc3)cc2C(=O)O)c1, -0.950709258
2918, 1067795, Negativeisomerization, COc1cccc(\N=N/c2ccc(F)c(C#N)c2C(=O)O)c1F, -0.004625925
2919, 1120652, Negativeisomerization, COc1c(\N=N/c2c(C(=O)O)ccc(F)c2C(=O)O)cccc1C(=O)O, -0.660772595
2920, 1105795, Negativeisomerization, COc1cccc(\N=N/c2cc(C(=O)O)c(-c3ccccc3)cc2C)c1F, -0.196629031
2921, 970256, Negativeisomerization, COc1cc(\N=N/c2cccc(OC)c2C#N)c(C(=O)O)cc1C(=O)O, -0.151512655
2922, 828184, Negativeisomerization, COc1ccc(-c2ccccc2)c(-c2ccccc2)c1\N=N/c1cccc(OC)c1C(=O)O, -2.453699559
2923, 1092508, Negativeisomerization, COc1ccc(\N=N/c2ccc(F)c(C)c2OC)cc1F, -1.050030593
2924, 1123703, Negativeisomerization, Cc1ccc(C(=O)O)c(F)c1\N=N/c1cc(-c2ccccc2)ccc1C(=O)O, -1.054003446
