,train_losses,valid_losses
216,{'mean_absolute_error': 1.0824841464502322},{'mean_absolute_error': 1.23284897600615}
217,{'mean_absolute_error': 1.1090989968406917},{'mean_absolute_error': 1.2150014871806567}
218,{'mean_absolute_error': 1.060506854787022},{'mean_absolute_error': 1.1792241234004892}
219,{'mean_absolute_error': 1.0577531611946969},{'mean_absolute_error': 1.1841513376309711}
220,{'mean_absolute_error': 1.0450439404761402},{'mean_absolute_error': 1.2007959097057772}
221,{'mean_absolute_error': 1.0523984175657948},{'mean_absolute_error': 1.2025688743117442}
222,{'mean_absolute_error': 1.0528778678777884},{'mean_absolute_error': 1.2200753804845195}
223,{'mean_absolute_error': 1.0486595939884813},{'mean_absolute_error': 1.2264174586615553}
224,{'mean_absolute_error': 1.1178387993006507},{'mean_absolute_error': 1.2041020378597604}
225,{'mean_absolute_error': 1.0510609523697092},{'mean_absolute_error': 1.1672376493378025}
226,{'mean_absolute_error': 1.052625096137832},{'mean_absolute_error': 1.1933269403634241}
227,{'mean_absolute_error': 1.070459908095511},{'mean_absolute_error': 1.2112946896906334}
228,{'mean_absolute_error': 1.0462293810042982},{'mean_absolute_error': 1.2137700396045026}
229,{'mean_absolute_error': 1.0607385211521285},{'mean_absolute_error': 1.2219386318806655}
230,{'mean_absolute_error': 1.045905935680961},{'mean_absolute_error': 1.2174972831590718}
231,{'mean_absolute_error': 1.042027991802815},{'mean_absolute_error': 1.2068488936107193}
232,{'mean_absolute_error': 1.0429215695632612},{'mean_absolute_error': 1.2174159959979054}
233,{'mean_absolute_error': 1.0378231163909104},{'mean_absolute_error': 1.2323289408148657}
234,{'mean_absolute_error': 1.048067633470263},{'mean_absolute_error': 1.2143558021914753}
235,{'mean_absolute_error': 1.0399902119555866},{'mean_absolute_error': 1.2049898850571297}
236,{'mean_absolute_error': 1.037413454123078},{'mean_absolute_error': 1.2225384605500467}
237,{'mean_absolute_error': 1.0257169998754367},{'mean_absolute_error': 1.2205756888772783}
238,{'mean_absolute_error': 1.0212382181513755},{'mean_absolute_error': 1.2154421734181748}
239,{'mean_absolute_error': 1.02991898887327},{'mean_absolute_error': 1.210906819635885}
240,{'mean_absolute_error': 1.0354163407972963},{'mean_absolute_error': 1.2108560349729713}
241,{'mean_absolute_error': 1.0169372387492532},{'mean_absolute_error': 1.2495633806031021}
242,{'mean_absolute_error': 1.0113296467619861},{'mean_absolute_error': 1.2314260455001973}
243,{'mean_absolute_error': 1.0219399208442441},{'mean_absolute_error': 1.2357388609777475}
244,{'mean_absolute_error': 1.09642433356638},{'mean_absolute_error': 1.2693257069937731}
245,{'mean_absolute_error': 1.0140519891749813},{'mean_absolute_error': 1.258457955383779}
246,{'mean_absolute_error': 1.028152002110875},{'mean_absolute_error': 1.2752077955656032}
247,{'mean_absolute_error': 1.0282823801324195},{'mean_absolute_error': 1.2278098766436751}
248,{'mean_absolute_error': 1.0186993611473942},{'mean_absolute_error': 1.1976072789953476}
249,{'mean_absolute_error': 1.0427184077584284},{'mean_absolute_error': 1.1955266507013917}
250,{'mean_absolute_error': 1.0178551796351696},{'mean_absolute_error': 1.2163120915513606}
251,{'mean_absolute_error': 1.0113862084920358},{'mean_absolute_error': 1.206189483748654}
252,{'mean_absolute_error': 1.005976287108113},{'mean_absolute_error': 1.2268325217682712}
253,{'mean_absolute_error': 1.0020618478133287},{'mean_absolute_error': 1.234003187064483}
254,{'mean_absolute_error': 1.004332712978176},{'mean_absolute_error': 1.25972537480509}
255,{'mean_absolute_error': 1.007824557612316},{'mean_absolute_error': 1.2728853575675896}
256,{'mean_absolute_error': 1.0127212117314606},{'mean_absolute_error': 1.2112304621466987}
257,{'mean_absolute_error': 1.0058203083910984},{'mean_absolute_error': 1.2282228320650517}
258,{'mean_absolute_error': 1.004134988064079},{'mean_absolute_error': 1.2498066924571412}
259,{'mean_absolute_error': 1.0040325611520193},{'mean_absolute_error': 1.2306573331248487}
260,{'mean_absolute_error': 1.0105067249363355},{'mean_absolute_error': 1.2367934654078678}
261,{'mean_absolute_error': 0.9855863538677974},{'mean_absolute_error': 1.2302913891195186}
262,{'mean_absolute_error': 0.9895688173460002},{'mean_absolute_error': 1.2087099386319604}
263,{'mean_absolute_error': 1.005347192551302},{'mean_absolute_error': 1.2640520626037945}
264,{'mean_absolute_error': 0.9900517621759897},{'mean_absolute_error': 1.2695464554042366}
265,{'mean_absolute_error': 0.9934748305408427},{'mean_absolute_error': 1.2075192085793907}
266,{'mean_absolute_error': 0.9936983504836264},{'mean_absolute_error': 1.2371850784498097}
267,{'mean_absolute_error': 0.9967681992717052},{'mean_absolute_error': 1.284058731298233}
268,{'mean_absolute_error': 0.9759030406632785},{'mean_absolute_error': 1.2925326897305687}
269,{'mean_absolute_error': 0.9883133250822616},{'mean_absolute_error': 1.2446898343123103}
270,{'mean_absolute_error': 1.0023254276230695},{'mean_absolute_error': 1.22216543486594}
271,{'mean_absolute_error': 0.9818165853143409},{'mean_absolute_error': 1.2771911024599767}
272,{'mean_absolute_error': 1.1250836027216007},{'mean_absolute_error': 1.3860208724776206}
273,{'mean_absolute_error': 0.9897919744922501},{'mean_absolute_error': 1.2650165367822002}
